project_id,correlation,forks_mean,contributor_mean,commits_mean,commit_comment_mean,req_opened_mean,req_closed_mean,req_merged_mean,req_other_mean,issue_mean,issue_comment_mean,watchers_mean
24293,p-value,0.23569599271978064,0.0002054169825313989,0.00032777691325050327,0.0019051762034516804,0.0484055213992983,0.01907910346292186,3.1073372823490905e-06,0.035039978217518565,0.005098644000199813,0.0027233532802212637,0.5857832216037344
24563,p-value,5.536798981078188e-05,4.695468041394161e-05,2.63390289846786e-06,nan,0.04168202179500344,0.7292099931899898,nan,0.039225394470218396,0.08053335194288605,0.035180598729335814,0.07576213449649499
24708,p-value,2.9249713398904537e-08,7.138936464300415e-07,6.927665473797834e-08,0.00040057698333516236,2.2889478475904144e-09,5.493709132610264e-11,2.1579924925016043e-09,0.0012056994481308286,2.3893873164858874e-08,4.138262968370786e-06,0.25685757927810443
25197,p-value,5.266364396145208e-05,3.7952201713222075e-09,3.2364502874136683e-18,3.904397305294134e-06,3.959606591350478e-05,5.406693633232461e-08,0.0004796635227451386,nan,5.71062634308826e-07,2.9217729339739626e-09,0.05284248744125502
25302,p-value,0.04389811462690433,0.0013959699399141092,0.00021492182092104574,0.03876590433168701,1.8145455731877556e-05,2.9052713781149274e-05,0.002584540144329859,0.021057601713785366,0.007541345875747633,0.012412628613028292,0.48084165876997714
25486,p-value,0.06701271452714704,3.7815967218931977e-06,3.859076222519377e-07,0.9806512686750088,0.10411529165341173,0.04819135235931298,3.3258944944081343e-06,0.00019535532519427066,0.014504980885003809,0.027771131802317276,0.25267601875751955
25523,p-value,6.665906262739724e-10,0.00024093628097049353,2.186519744464161e-05,0.050240074970897615,1.2488360908307013e-08,1.376323435631163e-06,0.0066642028254273785,0.7619814558992168,4.455074000352624e-08,0.00013002321301665778,0.05418399642333079
25822,p-value,1.1721528726610234e-07,2.5227306959109763e-13,7.041381481542543e-09,0.04222508477799309,7.0545440117080264e-09,9.484238205774306e-10,9.361388006840817e-10,0.004386745401625288,5.486715662514995e-06,2.9006693145892477e-07,0.0005020782526479483
25859,p-value,2.0784905966023318e-05,0.02028111820059033,0.004334847516939445,0.23581405064918717,6.049671523756975e-06,9.86362584729212e-05,0.4221120186955562,0.629851381358202,1.4437251115351823e-07,0.0016725572219368119,0.715955394671147
25918,p-value,0.05776376547605582,4.250191779194173e-19,8.748309140252433e-07,nan,5.337088651528222e-14,7.446355907979069e-10,7.804115936711678e-10,3.6286741636990413e-13,2.327282098219908e-06,0.6078803586623882,0.4083471246066496
25944,p-value,0.0002927278477144546,1.3962180136065713e-05,0.00039039001535359465,2.983697735021123e-05,0.29502462166049526,0.01883021757063952,0.0212672298580114,nan,0.13082071858208752,0.05193194245557882,0.21593920873032166
26366,p-value,0.27363905338594885,0.0025836393131697466,2.7466157145906586e-08,0.9895609695592751,7.734943866133083e-05,2.254490097943725e-05,2.9316337813863026e-09,0.22744936339274752,0.00037817818520581315,0.059726716100708996,0.6364062563640372
26624,p-value,0.22233748730098954,0.002208193188444405,1.466116485311939e-13,6.356982485849512e-05,0.6904910263011165,0.6271638293619097,0.9486637802819513,0.5855197340495811,0.2619002732438376,0.8773800450438716,0.33784011305923667
26688,p-value,0.006377274758945509,0.0013331358081079571,0.053536301121351944,0.13077072162084083,3.0607802331702413e-07,5.854433776162434e-07,2.2451087034609983e-05,0.5147940721538264,9.728755213559924e-06,0.014789312471550473,0.7654079888033636
