project_id,correlation,forks_mean,contributor_mean,commits_mean,commit_comment_mean,req_opened_mean,req_closed_mean,req_merged_mean,req_other_mean,issue_mean,issue_comment_mean,watchers_mean
85789,cor,0.4350274061805599,0.5036916610323563,0.5378528203479073,0.6093850086283851,0.4107360924260309,0.3401866652847511,0.39880553231423893,0.2713800760875062,0.33243291512976064,0.27742937766965,0.04848108050927906
86544,cor,0.33841020200309696,0.6382134637429323,0.6327892020040075,nan,-0.07961661567675417,-0.008779574557821319,nan,-0.12544310040717788,-0.007562780920089479,0.17425349591510025,0.033784016477347724
87457,cor,0.7747740381821246,0.9043996625738958,0.7437879874422924,nan,0.4690599523023106,0.4690599523023106,0.4690599523023106,nan,0.6874647204858289,0.6378399522842764,0.6720633512736929
87560,cor,0.7568852580990652,0.3338805681098488,0.4629033506433267,0.1603396403869234,0.46173098311955807,0.4732311753246977,0.4706244377031521,-0.014326226325379146,0.31060984746322584,0.2479005494951771,0.5291652171390538
88123,cor,0.1710577872157272,0.5109903046900929,0.8402517225124385,0.20851974151538605,0.30670411401022823,0.30701322029902345,0.3137207587128069,0.12210217055104733,0.49194591440106994,0.4119558731843326,0.12279814597737974
88184,cor,0.5343595239152892,0.6904941957858343,0.5003382769177701,0.10609927686118113,0.4620877079854113,0.5050689954225747,0.48930141121334103,-0.002901400125415397,0.520077766302247,0.6188539405331281,0.5424941647410426
97464,cor,0.8211630703239838,0.5529485698985027,0.6250320152401606,0.024612010629076104,0.8205224808159743,0.6687540969130432,0.5872210250608885,0.5322798077560451,0.8294653725922246,0.48722409194649346,0.1004975836283113
97526,cor,0.4911349459820664,0.7855841713754744,0.8405800454923938,0.18153799438989454,0.8631059954490724,0.8231136762753071,0.8048194885961285,0.16423590387864753,0.7838514485779451,0.41813709175762104,0.2724935206152147
100808,cor,0.5744666384619475,0.5436287231725734,0.6793347861742086,0.04625440899863214,0.5329180364580682,0.6251179349822248,0.8119431933876267,0.02599994678224399,0.5588033297850132,0.16552668696627296,0.1231725620959106
101854,cor,0.10886370201321172,0.6136491011866863,0.9579281736244881,0.23108275909343579,0.3495322031471497,0.3566251418271254,0.37056137846896897,0.10010378166373789,0.40723741507107436,0.26724845503597966,0.06796357714503609
103429,cor,0.31490522668312454,0.7543778979958903,0.6768553914142719,nan,0.4551959741712646,0.4695576617222555,0.5717398426156427,0.06556170926520655,0.5037350719957511,0.6288714060617421,0.09646362405452633
104560,cor,0.8425662419075144,0.7727197372288505,0.8482917718795548,0.1296812612326675,0.7376905238502112,0.7287411656025151,0.5403134322831421,nan,0.756130584194215,0.6590195895477284,0.535676303827728
104808,cor,0.3885521060888468,0.6072633332325669,0.6738451798532571,0.07737366202448909,0.8641365903425597,0.8972293851419639,0.9189093026361624,nan,0.6562228688002071,0.45307379350642674,-0.21706392881233355
106350,cor,0.7502001759149226,0.7596186498980592,0.7076962804757575,0.3978885828244835,0.7877406920889001,0.8154552530145149,0.508783292390681,nan,0.7613308468602356,0.7489611533994995,0.37748442643321606
106502,cor,0.43642853596497627,0.8192348936978908,0.818872730779593,nan,0.3646896045879322,0.35496367264504075,0.35152544053778506,nan,0.3186715444285588,0.01613705197375103,0.0013808757796925399
109073,cor,0.8342314471697145,0.6568290502723215,0.37953032164487843,nan,0.8127883844963393,0.7956564009405707,0.3589613906215618,0.050588020806692,0.8918619905608897,0.38636141678805597,0.31469803171252153
109271,cor,0.18013814906355677,0.6398846224934986,0.8868108763916714,0.05046248271626574,0.9330255929796084,0.9102804896427442,0.9135168863846342,0.7335254832913535,0.8293271413425668,0.5930532210982363,-0.2550927798503465
109834,cor,0.5320676137679448,0.49917625538472593,0.6101620186182765,nan,0.5846090866889657,0.6129847595209745,0.4897497043663054,0.32420988802316747,0.6359591643778407,0.47619555753824744,0.12356305380842231
111361,cor,0.2919272442166911,0.7206014943326738,0.3947622415334761,nan,0.4504883694895379,0.46898586835989403,0.5871654336223819,nan,0.5802283412118495,0.3746754289979702,0.17338351995270596
111740,cor,0.5268900833722799,0.6924982970236618,0.5327379756508488,0.35900080201925727,0.6880199683562737,0.6148651946691446,0.5411973781902778,0.11560164737887643,0.6091973925003822,0.3396335413388932,0.2051056634291897
112701,cor,0.5164594258552505,0.6725148183626802,0.45424403734163593,0.4407202430771192,0.5527774941026726,0.6369883604058164,0.555889455165721,0.27962392652145807,0.5462018827795625,0.4947137227300346,-0.03563471682066203
113276,cor,0.24676207224481328,0.5614977914907935,0.5913742177210219,0.35609797470138127,0.2828838129879293,0.2862191462979481,0.36307817878859083,-0.02924277088160441,0.4363401280432419,0.5387046864688569,-0.14807008516877057
119372,cor,0.801808349109626,0.620166972690253,0.6219155606779007,nan,0.6279508074938457,0.5666237206042993,0.36380244686850366,0.3760416741012361,0.7081351879891645,0.7061314230741265,-0.023364135162085548
120560,cor,0.4657995947466204,0.6412920307975475,0.505323848342956,0.09532638570314801,0.34657437623216975,0.5670344556201633,0.3740287979285964,0.2304377329678015,0.2896100025744695,0.42271321159594916,-0.005788631314655216
122146,cor,0.38368978906525114,0.4046765854607859,0.5980726644152683,0.24035362951923736,0.3127899644302754,0.1226095442356299,0.2519674863728145,-0.06325784830124324,0.5693736100223605,0.5916201071584261,-0.1359262956088881
122420,cor,0.4457674432382753,0.5989137915324566,0.2978433454863471,-0.06470000802627683,0.39338638902113343,0.4641015056996445,0.732510678832357,nan,0.48586702116476455,0.3027276605719039,0.09885906807112407
123437,cor,0.3766516591485239,0.5671207861921628,0.6788126630218357,nan,0.8488639661313268,0.8247834065185982,0.8584656800520589,0.10586985893194732,0.8338297902899252,0.5330544055235299,0.016625749385152672
123568,cor,0.24656284054647662,0.4507930823086161,0.5791014547674133,0.2322235044901968,0.06425790957436414,0.0841808215527537,0.14510179844724908,nan,0.08027051300545665,0.0862603434773784,0.13680394705515203
123701,cor,0.08375582871922622,0.10490771391692316,0.696008046274076,-0.029372417119139668,0.08356131576822756,0.1133764376912655,-0.11549939851633154,nan,0.10644069646101768,0.14811984508777712,0.024469460933012895
126473,cor,0.5216171248657541,0.6121592370479572,0.433342506883098,0.2720415496512602,0.2945306413174013,0.45820234323969733,0.06387802233777377,0.024490572653384904,0.4912976203451645,0.7223671139363085,0.08630288032555641
126560,cor,0.266591543730476,0.4164527927446663,0.6841158082259575,nan,0.24522488095883588,0.3636473802596797,0.4610420098322232,0.24748131028891351,0.36158114556338034,0.6158545444406263,-0.17642569543295344
